ID,vcs201_attendees_total,vcs011_prgrm,month,year,vcs009_country,vcs014_mtg_date
,31,Btj,11,2014,2,14-Nov-14
,35,Ntb,11,2014,2,14-Nov-14
,30,Btj,11,2014,2,14-Nov-14
,27,Btj,11,2014,2,12-Nov-14
,62,Ntb,11,2014,2,14-Nov-14
,37,Btj,11,2014,2,14-Nov-14
,31,Btj,11,2014,2,14-Nov-14
,58,Ntb,11,2014,2,13-Nov-14
,43,Ntb,11,2014,2,12-Nov-14
,31,Ntb,11,2014,2,12-Nov-14
,32,Ntb,11,2014,2,14-Nov-14
,39,Btj,11,2014,2,14-Nov-14
,51,Ntb,11,2014,2,14-Nov-14
,50,Ntb,11,2014,2,14-Nov-14
,40,Ntb,11,2014,2,13-Nov-14
,40,Ntb,11,2014,2,14-Nov-14
,23,Btj,11,2014,2,14-Nov-14
,46,Btj,11,2014,2,14-Nov-14
,53,Ntb,11,2014,2,14-Nov-14
,46,Ntb,11,2014,2,12-Nov-14
,45,Ntb,11,2014,2,13-Nov-14
,62,Ntb,11,2014,2,14-Nov-14
,62,Ntb,11,2014,2,14-Nov-14
,41,Btj,11,2014,2,13-Nov-14
,36,Ntb,11,2014,2,14-Nov-14
,51,Btj,11,2014,2,14-Nov-14
,26,Ntb,11,2014,2,14-Nov-14
,52,Btj,11,2014,2,13-Nov-14
,31,Ntb,11,2014,2,13-Nov-14
,41,Ntb,11,2014,2,14-Nov-14
,45,Ntb,11,2014,2,12-Nov-14
,37,Ntb,11,2014,2,27-Oct-14
,24,Ntb,11,2014,2,14-Nov-14
,61,Btj,11,2014,2,14-Nov-14
,25,Btj,11,2014,2,14-Nov-14
,41,Btj,11,2014,2,13-Nov-14
,44,Btj,11,2014,2,14-Nov-14
,42,Ntb,11,2014,2,13-Nov-14
,34,Btj,11,2014,2,13-Nov-14
,86,Btj,11,2014,2,13-Nov-14
,37,Btj,11,2014,2,14-Nov-14
,41,Ntb,11,2014,2,13-Nov-14
,46,Btj,11,2014,2,14-Nov-14
,41,Ntb,11,2014,2,14-Nov-14
,31,Ntb,11,2014,2,15-Nov-14
,70,Btj,11,2014,2,15-Nov-14
,45,Ntb,11,2014,2,13-Nov-14
,49,Ntb,11,2014,2,15-Nov-14
,47,Btj,11,2014,2,15-Nov-14
,24,Btj,11,2014,2,15-Nov-14
,65,Btj,11,2014,2,15-Nov-14
,24,Ntb,11,2014,2,14-Nov-14
,39,Btj,11,2014,2,14-Nov-14
,60,Ntb,11,2014,2,14-Nov-14
,40,Ntb,11,2014,2,15-Nov-14
,51,Ntb,11,2014,2,12-Nov-14
,35,Ntb,11,2014,2,14-Nov-14
,35,Btj,11,2014,2,13-Nov-14
,21,Ntb,11,2014,2,12-Nov-14
,60,Btj,11,2014,2,15-Nov-14
,48,Ntb,11,2014,2,12-Nov-14
,73,Ntb,11,2014,2,15-Nov-14
,52,Btj,11,2014,2,15-Nov-14
,35,Ntb,11,2014,2,12-Nov-14
,48,Ntb,11,2014,2,15-Nov-14
,35,Ntb,11,2014,2,13-Nov-14
,50,Ntb,11,2014,2,12-Nov-14
,45,Ntb,11,2014,2,15-Nov-14
,35,Btj,11,2014,2,15-Nov-14
,36,Btj,11,2014,2,12-Nov-14
,37,Btj,11,2014,2,15-Nov-14
,46,Btj,11,2014,2,14-Nov-14
,23,Btj,11,2014,2,15-Nov-14
,46,Ntb,11,2014,2,15-Nov-14
,40,Ntb,11,2014,2,15-Nov-14
,46,Ntb,11,2014,2,15-Nov-14
,55,Ntb,11,2014,2,13-Nov-14
,50,Ntb,11,2014,2,12-Nov-14
,36,Btj,11,2014,2,15-Nov-14
,37,Ntb,11,2014,2,14-Nov-14
,42,Btj,11,2014,2,15-Nov-14
,41,Ntb,11,2014,2,14-Nov-14
,45,Ntb,11,2014,2,15-Nov-14
,33,Ntb,11,2014,2,15-Nov-14
,46,Ntb,11,2014,2,12-Nov-14
,41,Ntb,11,2014,2,15-Nov-14
,43,Ntb,11,2014,2,15-Nov-14
,48,Btj,11,2014,2,15-Nov-14
,45,Ntb,11,2014,2,13-Nov-14
,41,Ntb,11,2014,2,14-Nov-14
,26,Btj,11,2014,2,13-Nov-14
,38,Ntb,11,2014,2,15-Nov-14
,50,Btj,11,2014,2,17-Nov-14
,24,Btj,11,2014,2,15-Nov-14
,30,Btj,11,2014,2,14-Nov-14
,30,Ntb,11,2014,2,13-Nov-14
,32,Btj,11,2014,2,15-Nov-14
,46,Btj,11,2014,2,13-Nov-14
,44,Btj,11,2014,2,16-Nov-14
,24,Btj,11,2014,2,15-Nov-14
,60,Btj,11,2014,2,13-Nov-14
,46,Ntb,11,2014,2,13-Nov-14
,45,Btj,11,2014,2,14-Nov-14
,54,Ntb,11,2014,2,15-Nov-14
,35,Btj,11,2014,2,13-Nov-14
,50,Ntb,11,2014,2,12-Nov-14
,49,Ntb,11,2014,2,14-Nov-14
,72,Btj,11,2014,2,15-Nov-14
,48,Ntb,11,2014,2,15-Nov-14
,30,Ntb,11,2014,2,13-Nov-14
,76,Btj,11,2014,2,15-Nov-14
,41,Ntb,11,2014,2,15-Nov-14
,39,Ntb,11,2014,2,14-Nov-14
,70,Btj,11,2014,2,13-Nov-14
,48,Ntb,11,2014,2,13-Nov-14
,63,Btj,11,2014,2,17-Nov-14
,43,Ntb,11,2014,2,14-Nov-14
,26,Btj,11,2014,2,17-Nov-14
,54,Ntb,11,2014,2,17-Nov-14
,27,Ntb,11,2014,2,17-Nov-14
,27,Ntb,11,2014,2,17-Nov-14
,37,Ntb,11,2014,2,17-Nov-14
,39,Ntb,11,2014,2,15-Nov-14
,50,Ntb,11,2014,2,17-Nov-14
,32,Ntb,11,2014,2,17-Nov-14
,62,Ntb,11,2014,2,17-Nov-14
,33,Btj,11,2014,2,15-Nov-14
,48,Ntb,11,2014,2,17-Nov-14
,48,Ntb,11,2014,2,17-Nov-14
,47,Btj,11,2014,2,15-Nov-14
,60,Btj,11,2014,2,17-Nov-14
,39,Btj,11,2014,2,17-Nov-14
,25,Ntb,11,2014,2,17-Nov-14
,34,Ntb,11,2014,2,17-Nov-14
,41,Ntb,11,2014,2,17-Nov-14
,49,Ntb,11,2014,2,15-Nov-14
,20,Btj,11,2014,2,17-Nov-14
,30,Ntb,11,2014,2,17-Nov-14
,37,Btj,11,2014,2,17-Nov-14
,60,Ntb,11,2014,2,17-Nov-14
,38,Ntb,11,2014,2,17-Nov-14
,20,Btj,11,2014,2,17-Nov-14
,57,Btj,11,2014,2,15-Nov-14
,20,Btj,11,2014,2,17-Nov-14
,42,Btj,11,2014,2,17-Nov-14
,44,Ntb,11,2014,2,17-Nov-14
,34,Btj,11,2014,2,17-Nov-16
,51,Ntb,11,2014,2,17-Nov-14
,40,Ntb,11,2014,2,17-Nov-14
,31,Ntb,11,2014,2,17-Nov-14
,49,Ntb,11,2014,2,17-Nov-14
,72,Ntb,11,2014,2,17-Nov-14
,250,Btj,11,2014,2,13-Nov-14
,42,Btj,11,2014,2,17-Nov-14
,54,Ntb,11,2014,2,17-Nov-14
,40,Ntb,11,2014,2,17-Nov-14
,53,Btj,11,2014,2,17-Nov-14
,24,Ntb,11,2014,2,17-Nov-14
,77,Btj,11,2014,2,17-Nov-14
,30,Ntb,11,2014,2,17-Nov-14
,32,Btj,11,2014,2,17-Nov-14
,68,Ntb,11,2014,2,17-Nov-14
,43,Ntb,11,2014,2,17-Nov-14
,78,Ntb,11,2014,2,18-Nov-14
,28,Btj,11,2014,2,18-Nov-14
,52,Ntb,11,2014,2,18-Nov-14
,44,Btj,11,2014,2,18-Nov-14
,42,Ntb,11,2014,2,18-Nov-14
,55,Ntb,11,2014,2,17-Nov-14
,40,Btj,11,2014,2,18-Nov-14
,40,Ntb,11,2014,2,18-Nov-14
,40,Btj,11,2014,2,18-Nov-14
,68,Ntb,11,2014,2,18-Nov-14
,55,Ntb,11,2014,2,18-Nov-14
,29,Ntb,11,2014,2,17-Nov-14
,31,Ntb,11,2014,2,18-Nov-14
,27,Ntb,11,2014,2,18-Nov-14
,45,Ntb,11,2014,2,17-Nov-14
,36,Btj,11,2014,2,18-Nov-14
,37,Btj,11,2014,2,18-Nov-14
,74,Btj,11,2014,2,18-Nov-14
,39,Btj,11,2014,2,18-Nov-14
,75,Ntb,11,2014,2,17-Nov-14
,41,Ntb,11,2014,2,18-Nov-14
,62,Btj,11,2014,2,18-Nov-14
,35,Ntb,11,2014,2,18-Nov-14
,36,Btj,11,2014,2,17-Nov-14
,62,Btj,11,2014,2,17-Nov-14
,32,Ntb,11,2014,2,18-Nov-14
,34,Ntb,11,2014,2,18-Nov-14
,46,Btj,11,2014,2,18-Nov-14
,32,Btj,11,2014,2,13-Nov-14
,22,Btj,11,2014,2,17-Nov-14
,37,Ntb,11,2014,2,18-Nov-14
,65,Btj,11,2014,2,14-Nov-14
,55,Ntb,11,2014,2,18-Nov-14
,62,Btj,11,2014,2,18-Nov-14
,64,Btj,11,2014,2,12-Nov-14
,63,Btj,11,2014,2,12-Nov-14
,24,Btj,11,2014,2,17-Nov-14
,46,Ntb,11,2014,2,18-Nov-14
,34,Ntb,11,2014,2,18-Nov-14
,19,Btj,11,2014,2,17-Nov-14
,66,Ntb,11,2014,2,18-Nov-14
,55,Btj,11,2014,2,17-Nov-14
,25,Btj,11,2014,2,17-Nov-14
,62,Ntb,11,2014,2,18-Nov-14
,51,Ntb,11,2014,2,18-Nov-14
,32,Ntb,11,2014,2,17-Nov-14
,69,Btj,11,2014,2,18-Nov-14
,55,Ntb,11,2014,2,18-Nov-14
,31,Btj,11,2014,2,18-Nov-14
,80,Btj,11,2014,2,18-Nov-14
,57,Ntb,11,2014,2,18-Nov-14
,30,Btj,11,2014,2,19-Nov-14
,22,Btj,11,2014,2,18-Nov-14
,60,Ntb,11,2014,2,19-Nov-14
,46,Ntb,11,2014,2,18-Nov-14
,67,Ntb,11,2014,2,19-Nov-14
,30,Ntb,11,2014,2,19-Nov-14
,27,Btj,11,2014,2,20-Nov-14
,51,Ntb,11,2014,2,19-Nov-14
,22,Ntb,11,2014,2,18-Nov-14
,67,Btj,11,2014,2,18-Nov-14
,76,Ntb,11,2014,2,19-Nov-14
,70,Btj,11,2014,2,19-Nov-14
,31,Ntb,11,2014,2,19-Nov-14
,37,Btj,11,2014,2,17-Nov-14
,40,Ntb,11,2014,2,19-Nov-14
,41,Btj,11,2014,2,19-Nov-14
,36,Ntb,11,2014,2,18-Nov-14
,38,Ntb,11,2014,2,19-Nov-14
,39,Btj,11,2014,2,19-Nov-14
,34,Ntb,11,2014,2,19-Nov-14
,50,Btj,11,2014,2,18-Nov-14
,34,Btj,11,2014,2,17-Nov-14
,31,Ntb,11,2014,2,18-Nov-14
,55,Btj,11,2014,2,19-Nov-14
,39,Btj,11,2014,2,19-Nov-14
,55,Ntb,11,2014,2,19-Nov-14
,30,Btj,11,2014,2,17-Nov-14
,25,Btj,11,2014,2,19-Nov-14
,42,Btj,11,2014,2,19-Nov-14
,45,Btj,11,2014,2,19-Nov-14
,38,Ntb,11,2014,2,19-Nov-14
,25,Btj,11,2014,2,19-Nov-14
,52,Btj,11,2014,2,19-Nov-14
,61,Ntb,11,2014,2,19-Nov-14
,29,Btj,11,2014,2,19-Nov-14
,71,Ntb,11,2014,2,18-Nov-14
,48,Ntb,11,2014,2,19-Nov-14
,74,Btj,11,2014,2,19-Nov-14
,61,Ntb,11,2014,2,19-Nov-14
,52,Ntb,11,2014,2,18-Nov-14
,25,Btj,11,2014,2,19-Nov-14
,53,Ntb,11,2014,2,19-Nov-14
,40,Btj,11,2014,2,19-Nov-14
,33,Btj,11,2014,2,19-Nov-14
,43,Ntb,11,2014,2,19-Nov-14
,30,Btj,11,2014,2,19-Nov-14
,42,Ntb,11,2014,2,19-Nov-14
,33,Ntb,11,2014,2,19-Nov-14
,46,Ntb,11,2014,2,18-Nov-14
,44,Btj,11,2014,2,19-Nov-14
,42,Btj,11,2014,2,18-Nov-14
,64,Ntb,11,2014,2,19-Nov-14
,72,Ntb,11,2014,2,20-Nov-14
,28,Ntb,11,2014,2,19-Nov-14
,56,Btj,11,2014,2,20-Nov-14
,46,Ntb,11,2014,2,19-Nov-14
,40,Ntb,11,2014,2,20-Nov-14
,18,Btj,11,2014,2,20-Nov-14
,32,Ntb,11,2014,2,19-Nov-14
,38,Ntb,11,2014,2,20-Nov-14
,54,Btj,11,2014,2,20-Nov-14
,50,Btj,11,2014,2,18-Nov-14
,67,Ntb,11,2014,2,21-Nov-14
,38,Ntb,11,2014,2,20-Nov-14
,68,Btj,11,2014,2,20-Nov-14
,42,Ntb,11,2014,2,20-Nov-14
,26,Btj,11,2014,2,20-Nov-14
,33,Ntb,11,2014,2,20-Nov-14
,36,Ntb,11,2014,2,20-Nov-14
,48,Btj,11,2014,2,19-Nov-14
,61,Ntb,11,2014,2,20-Nov-14
,53,Ntb,11,2014,2,20-Nov-14
,43,Btj,11,2014,2,18-Nov-14
,61,Btj,11,2014,2,20-Nov-14
,56,Btj,11,2014,2,17-Nov-14
,53,Btj,11,2014,2,20-Nov-14
,23,Btj,11,2014,2,19-Nov-14
,34,Btj,11,2014,2,20-Nov-14
,41,Ntb,11,2014,2,20-Nov-14
,65,Ntb,11,2014,2,20-Nov-14
,32,Btj,11,2014,2,19-Nov-14
,20,Btj,11,2014,2,20-Nov-14
,60,Btj,11,2014,2,14-Nov-14
,47,Ntb,11,2014,2,19-Nov-14
,70,Ntb,11,2014,2,19-Nov-14
,46,Ntb,11,2014,2,19-Nov-14
,34,Btj,11,2014,2,19-Nov-14
,34,Btj,11,2014,2,19-Nov-14
,26,Btj,11,2014,2,20-Nov-14
,41,Btj,11,2014,2,21-Nov-14
,31,Ntb,11,2014,2,20-Nov-14
,56,Btj,11,2014,2,19-Nov-14
,46,Btj,11,2014,2,20-Nov-14
,56,Ntb,11,2014,2,20-Nov-14
,42,Btj,11,2014,2,20-Nov-14
,34,Ntb,11,2014,2,20-Nov-14
,24,Btj,11,2014,2,19-Nov-14
,36,Btj,11,2014,2,19-Nov-14
,38,Btj,11,2014,2,21-Nov-14
,56,Btj,11,2014,2,19-Nov-14
,28,Btj,11,2014,2,17-Nov-14
,49,Btj,11,2014,2,20-Nov-14
,30,Btj,11,2014,2,20-Nov-14
,71,Ntb,11,2014,2,20-Nov-14
,20,Btj,11,2014,2,18-Nov-14
,71,Btj,11,2014,2,20-Nov-14
,71,Ntb,11,2014,2,20-Nov-14
,37,Ntb,11,2014,2,20-Nov-14
,50,Btj,11,2014,2,20-Nov-14
,35,Btj,11,2014,2,18-Nov-14
,62,Btj,11,2014,2,19-Nov-14
,74,Ntb,11,2014,2,19-Nov-14
,40,Btj,11,2014,2,20-Nov-14
,43,Ntb,11,2014,2,20-Nov-14
,22,Btj,11,2014,2,22-Nov-14
,48,Btj,11,2014,2,18-Nov-14
,31,Ntb,11,2014,2,20-Nov-14
,47,Ntb,11,2014,2,20-Nov-14
,88,Ntb,11,2014,2,19-Nov-14
,42,Btj,11,2014,2,20-Nov-14
,51,Btj,11,2014,2,24-Nov-14
,60,Btj,11,2014,2,20-Nov-14
,49,Ntb,11,2014,2,21-Nov-14
,36,Ntb,11,2014,2,21-Nov-14
,69,Ntb,11,2014,2,21-Nov-14
,48,Ntb,11,2014,2,21-Nov-14
,54,Btj,11,2014,2,21-Nov-14
,47,Ntb,11,2014,2,21-Nov-14
,33,Btj,11,2014,2,21-Nov-14
,61,Btj,11,2014,2,20-Nov-14
,64,Ntb,11,2014,2,20-Nov-14
,31,Ntb,11,2014,2,20-Nov-14
,64,Ntb,11,2014,2,21-Nov-14
,53,Ntb,11,2014,2,21-Nov-14
,37,Btj,11,2014,2,19-Nov-14
,74,Ntb,11,2014,2,21-Nov-14
,28,Ntb,11,2014,2,21-Nov-14
,81,Ntb,11,2014,2,21-Nov-14
,31,Btj,11,2014,2,21-Nov-14
,88,Ntb,11,2014,2,21-Nov-14
,40,Ntb,11,2014,2,21-Nov-14
,43,Btj,11,2014,2,21-Nov-14
,40,Btj,11,2014,2,20-Nov-14
,39,Btj,11,2014,2,21-Nov-14
,30,Btj,11,2014,2,21-Nov-14
,51,Ntb,11,2014,2,21-Nov-14
,42,Btj,11,2014,2,21-Nov-14
,42,Ntb,11,2014,2,21-Nov-14
,55,Ntb,11,2014,2,20-Nov-14
,34,Ntb,11,2014,2,21-Nov-14
,40,Ntb,11,2014,2,21-Nov-14
,30,Btj,11,2014,2,21-Nov-14
,49,Ntb,11,2014,2,21-Nov-14
,44,Btj,11,2014,2,20-Nov-14
,50,Ntb,11,2014,2,20-Nov-14
,55,Btj,11,2014,2,20-Nov-14
,49,Ntb,11,2014,2,21-Nov-14
,27,Ntb,11,2014,2,21-Nov-14
,56,Btj,11,2014,2,19-Nov-14
,37,Ntb,11,2014,2,21-Nov-14
,62,Btj,11,2014,2,21-Nov-14
,19,Btj,11,2014,2,20-Nov-14
,42,Btj,11,2014,2,21-Nov-14
,26,Btj,11,2014,2,21-Nov-14
,46,Btj,11,2014,2,21-Nov-14
,50,Btj,11,2014,2,20-Nov-14
,37,Btj,11,2014,2,21-Nov-14
,41,Btj,11,2014,2,22-Nov-14
,50,Btj,11,2014,2,21-Nov-14
,62,Ntb,11,2014,2,20-Nov-14
,26,Btj,11,2014,2,21-Nov-14
,97,Btj,11,2014,2,21-Nov-14
,50,Btj,11,2014,2,22-Nov-14
,27,Ntb,11,2014,2,22-Nov-14
,33,Ntb,11,2014,2,22-Nov-14
,33,Ntb,11,2014,2,22-Nov-14
,46,Ntb,11,2014,2,22-Nov-14
,50,Ntb,11,2014,2,21-Nov-14
,72,Btj,11,2014,2,22-Nov-14
,41,Btj,11,2014,2,21-Nov-14
,44,Ntb,11,2014,2,22-Nov-14
,46,Btj,11,2014,2,18-Nov-14
,34,Ntb,11,2014,2,22-Nov-14
,73,Ntb,11,2014,2,21-Nov-14
,40,Ntb,11,2014,2,22-Nov-14
,38,Ntb,11,2014,2,21-Nov-14
,31,Ntb,11,2014,2,22-Nov-14
,53,Ntb,11,2014,2,22-Nov-14
,40,Btj,11,2014,2,22-Nov-14
,23,Btj,11,2014,2,24-Nov-14
,49,Btj,11,2014,2,21-Nov-14
,34,Ntb,11,2014,2,22-Nov-14
,91,Ntb,11,2014,2,22-Nov-14
,35,Ntb,11,2014,2,22-Nov-14
,35,Ntb,11,2014,2,22-Nov-14
,65,Ntb,11,2014,2,22-Nov-14
,53,Ntb,11,2014,2,22-Nov-14
,46,Btj,11,2014,2,21-Nov-14
,24,Btj,11,2014,2,23-Nov-14
,23,Btj,11,2014,2,23-Nov-14
,38,Btj,11,2014,2,22-Nov-14
,54,Btj,11,2014,2,22-Nov-14
,65,Btj,11,2014,2,23-Nov-14
,61,Ntb,11,2014,2,22-Nov-14
,46,Btj,11,2014,2,21-Nov-14
,98,Ntb,11,2014,2,22-Nov-14
,34,Btj,11,2014,2,22-Nov-14
,24,Btj,11,2014,2,22-Nov-14
,44,Ntb,11,2014,2,22-Nov-14
,54,Ntb,11,2014,2,22-Nov-14
,44,Btj,11,2014,2,22-Nov-14
,48,Ntb,11,2014,2,22-Nov-14
,26,Btj,11,2014,2,24-Nov-14
,41,Btj,11,2014,2,22-Nov-14
,57,Btj,11,2014,2,22-Nov-14
,46,Ntb,11,2014,2,22-Nov-14
,28,Btj,11,2014,2,24-Nov-14
,21,Btj,11,2014,2,22-Nov-14
,31,Ntb,11,2014,2,24-Nov-14
,34,Btj,11,2014,2,24-Nov-14
,49,Ntb,11,2014,2,22-Nov-14
,32,Btj,11,2014,2,24-Nov-14
,50,Btj,11,2014,2,24-Nov-14
,34,Ntb,11,2014,2,24-Nov-14
,41,Btj,11,2014,2,24-Nov-14
,51,Btj,11,2014,2,24-Nov-14
,36,Btj,11,2014,2,24-Nov-14
,26,Btj,11,2014,2,21-Nov-14
,42,Ntb,11,2014,2,24-Nov-14
,28,Btj,11,2014,2,22-Nov-14
,27,Btj,11,2014,2,22-Nov-14
,54,Ntb,11,2014,2,24-Nov-14
,43,Btj,11,2014,2,22-Nov-14
,24,Btj,11,2014,2,20-Nov-14
,50,Ntb,11,2014,2,22-Nov-14
,43,Ntb,11,2014,2,22-Nov-14
,36,Ntb,11,2014,2,24-Nov-14
,49,Btj,11,2014,2,22-Nov-14
,24,Btj,11,2014,2,24-Nov-14
,48,Btj,11,2014,2,18-Nov-14
,46,Btj,11,2014,2,24-Nov-14
,43,Btj,11,2014,2,24-Nov-14
,41,Btj,11,2014,2,25-Nov-14
,60,Ntb,11,2014,2,25-Nov-14
,29,Ntb,11,2014,2,24-Nov-14
,46,Ntb,11,2014,2,24-Nov-15
,20,Btj,11,2014,2,20-Nov-14
,35,Ntb,11,2014,2,26-Nov-14
,30,Btj,11,2014,2,26-Nov-14
,38,Btj,11,2014,2,26-Nov-14
,50,Btj,11,2014,2,22-Nov-14
,24,Ntb,11,2014,2,26-Nov-14
,28,Btj,11,2014,2,22-Nov-14
,24,Btj,11,2014,2,20-Nov-14
,47,Btj,11,2014,2,26-Nov-14
,51,Btj,11,2014,2,26-Nov-14
,76,Btj,11,2014,2,19-Nov-14
,32,Btj,11,2014,2,28-Nov-14
,49,Btj,11,2014,2,24-Nov-14
,60,Btj,11,2014,2,20-Nov-14
,37,NGM,12,2014,2,04-Dec-14
,32,NGM,12,2014,2,04-Dec-14
,35,NGM,12,2014,2,05-Dec-14
,37,NGM,12,2014,2,04-Dec-14
,28,NGM,12,2014,2,04-Dec-14
,33,NGM,12,2014,2,04-Dec-14
,32,NGM,12,2014,2,04-Dec-14
,47,NGM,12,2014,2,04-Dec-14
,18,NGM,12,2014,2,05-Dec-14
,29,NGM,12,2014,2,05-Dec-14
,49,NGM,12,2014,2,06-Dec-14
,31,NGM,12,2014,2,05-Dec-14
,19,NGM,12,2014,2,05-Dec-14
,17,NGM,12,2014,2,05-Dec-14
,16,NGM,12,2014,2,05-Dec-14
,27,NGM,12,2014,2,06-Dec-14
,31,NGM,12,2014,2,06-Dec-14
,31,NGM,12,2014,2,06-Dec-14
,45,NGM,12,2014,2,06-Dec-14
,31,NGM,12,2014,2,06-Dec-14
,27,NGM,12,2014,2,06-Dec-14
,30,NGM,12,2014,2,06-Dec-14
,29,NGM,12,2014,2,07-Dec-14
,23,NGM,12,2014,2,07-Dec-14
,25,NGM,12,2014,2,07-Dec-14
,33,NGM,12,2014,2,08-Dec-14
,48,NGM,12,2014,2,08-Dec-14
,32,NGM,12,2014,2,08-Dec-14
,31,NGM,12,2014,2,08-Dec-14
,24,NGM,12,2014,2,08-Dec-14
,57,NGM,12,2014,2,08-Dec-14
,44,NGM,12,2014,2,08-Dec-14
,26,NGM,12,2014,2,08-Dec-14
,32,NGM,12,2014,2,10-Dec-14
,28,PLS,4,2015,2,16-Apr-15
,30,PLS,4,2015,2,17-Apr-15
,55,PLS,4,2015,2,18-Apr-15
,26,PLS,4,2015,2,19-Apr-15
,44,PLS,4,2015,2,20-Apr-15
,53,PLS,4,2015,2,21-Apr-15
,58,PLS,4,2015,2,22-Apr-15
,37,PLS,4,2015,2,23-Apr-15
,36,PLS,4,2015,2,24-Apr-15
,50,PLS,4,2015,2,25-Apr-15
,73,PLS,4,2015,2,26-Apr-15
,30,PLS,4,2015,2,27-Apr-15
,59,PLS,4,2015,2,28-Apr-15
,64,PLS,4,2015,2,29-Apr-15
,23,PLS,4,2015,2,30-Apr-15
,44,PLS,5,2015,2,02-May-15
,63,PLS,5,2015,2,03-May-15
,21,PLS,5,2015,2,04-May-15
,49,PLS,5,2015,2,29-Apr-14
,31,PLS,5,2015,2,05-May-15
,36,PLS,5,2015,2,06-May-15
,22,PLS,5,2015,2,07-May-15
,38,PLS,5,2015,2,08-May-15
,41,PLS,5,2015,2,09-May-15
,42,PLS,5,2015,2,11-May-15
,25,PLS,5,2015,2,12-May-15
