ID,cem301_attendees_total,cem011_prgrm,month,year
,30,BTJ,2,2015
,27,BTJ,2,2015
,43,NTB,2,2015
,36,NTB,2,2015
,30,NTB,2,2015
,24,NTB,2,2015
,48,NTB,2,2015
,36,BTJ,2,2015
,27,NTB,2,2015
,32,NTB,2,2015
,45,BTJ,2,2015
,34,BTJ,2,2015
,38,NTB,2,2015
,28,BTJ,2,2015
,31,BTJ,2,2015
,24,NTB,2,2015
,56,BTJ,2,2015
,47,BTJ,2,2015
,34,NTB,9,2015
,56,NTB,2,2015
,44,NTB,2,2015
,33,NTB,2,2015
,38,NTB,2,2015
,40,NTB,2,2015
,47,NTB,2,2015
,44,NTB,2,2015
,27,NTB,2,2015
,52,NTB,2,2015
,35,NTB,2,2015
,27,BTJ,2,2015
,30,NTB,2,2015
,53,NTB,2,2015
,48,NTB,2,2015
,36,NTB,2,2015
,42,NTB,2,2015
,37,NTB,2,2015
,28,NTB,2,2015
,60,NTB,2,2015
,24,BTJ,2,2015
,33,NTB,2,2015
,18,BTJ,2,2015
,52,NTB,2,2015
,42,NTB,2,2015
,151,BTJ,2,2015
,35,NTB,2,2015
,38,BTJ,2,2015
,47,BTJ,2,2015
,34,NTB,2,2015
,39,NTB,2,2015
,23,BTJ,2,2015
,34,NTB,2,2015
,27,BTJ,2,2015
,35,NTB,2,2015
,47,NTB,2,2015
,50,NTB,2,2015
,25,NTB,2,2015
,36,BTJ,2,2015
,27,NTB,2,2015
,53,NTB,2,2015
,35,NTB,2,2015
,26,NTB,2,2015
,54,NTB,2,2015
,72,NTB,2,2015
,30,NTB,2,2015
,31,NTB,2,2015
,35,NTB,2,2015
,23,NTB,2,2015
,52,NTB,2,2015
,18,BTJ,2,2015
,34,NTB,2,2015
,41,NTB,2,2015
,66,NTB,2,2015
,34,NTB,2,2015
,34,BTJ,2,2015
,40,NTB,2,2015
,50,NTB,2,2015
,40,NTB,2,2015
,46,NTB,2,2015
,31,NTB,2,2015
,49,BTJ,2,2015
,53,NTB,2,2015
,51,NTB,2,2015
,37,BTJ,2,2015
,21,BTJ,2,2015
,34,NTB,2,2015
,35,NTB,2,2015
,47,NTB,2,2015
,64,NTB,2,2015
,55,NTB,2,2015
,18,NTB,9,2015
,44,NTB,2,2015
,40,NTB,2,2015
,34,NTB,2,2015
,47,NTB,2,2015
,21,NTB,2,2015
,46,NTB,2,2015
,59,NTB,2,2015
,27,NTB,2,2015
,34,BTJ,2,2015
,36,NTB,2,2015
,26,NTB,2,2015
,51,NTB,2,2015
,15,BTJ,2,2015
,34,NTB,2,2015
,56,NTB,2,2015
,15,BTJ,2,2015
,43,BTJ,2,2015
,41,BTJ,2,2015
,47,NTB,2,2015
,37,BTJ,2,2015
,21,NTB,2,2015
,68,BTJ,2,2015
,83,NTB,2,2015
,40,NTB,2,2015
,20,BTJ,2,2015
,46,NTB,2,2015
,27,BTJ,2,2015
,41,NTB,2,2015
,36,BTJ,2,2015
,33,NTB,2,2015
,38,BTJ,2,2015
,30,NTB,2,2015
,37,BTJ,2,2015
,34,NTB,2,2015
,52,BTJ,2,2015
,36,NTB,2,2015
,24,BTJ,2,2015
,26,BTJ,2,2015
,27,NTB,2,2015
,22,NTB,2,2015
,30,BTJ,2,2015
,28,BTJ,2,2015
,20,BTJ,2,2015
,36,NTB,2,2015
,23,BTJ,2,2015
,34,BTJ,2,2015
,35,BTJ,2,2015
,40,BTJ,2,2015
,37,NTB,2,2015
,36,NTB,2,2015
,42,BTJ,2,2015
,50,NTB,2,2015
,25,BTJ,2,2015
,41,NTB,2,2015
,34,NTB,2,2015
,29,BTJ,2,2015
,54,NTB,2,2015
,26,BTJ,2,2015
,43,NTB,2,2015
,23,BTJ,2,2015
,32,NTB,2,2015
,34,NTB,2,2015
,26,BTJ,2,2015
,28,BTJ,2,2015
,44,BTJ,2,2015
,59,NTB,2,2015
,34,BTJ,2,2015
,46,NTB,2,2015
,30,NGM,2,2015
,33,NTB,2,2015
,33,BTJ,2,2015
,40,BTJ,2,2015
,41,NTB,2,2015
,76,NTB,2,2015
,22,BTJ,2,2015
,37,NGM,2,2015
,60,BTJ,2,2015
,76,NTB,2,2015
,55,NTB,2,2015
,25,NTB,2,2015
,32,BTJ,2,2015
,26,NGM,2,2015
,45,BTJ,2,2015
,32,NGM,2,2015
,50,NGM,2,2015
,42,NTB,2,2015
,57,NGM,2,2015
,42,BTJ,2,2015
,52,NTB,2,2015
,45,NTB,2,2015
,40,BTJ,2,2015
,34,BTJ,2,2015
,40,BTJ,2,2015
,34,NTB,2,2015
,36,NTB,2,2015
,58,NTB,2,2015
,42,NTB,2,2015
,45,BTJ,2,2015
,32,BTJ,2,2015
,26,BTJ,2,2015
,27,BTJ,2,2015
,30,BTJ,2,2015
,40,NTB,2,2015
,26,BTJ,2,2015
,46,BTJ,2,2015
,62,BTJ,2,2015
,36,NTB,2,2015
,37,BTJ,2,2015
,22,NGM,2,2015
,15,NGM,2,2015
,25,NTB,2,2015
,50,NTB,2,2015
,34,NTB,2,2015
,34,NTB,2,2015
,40,NTB,2,2015
,26,NGM,2,2015
,52,NTB,2,2015
,34,NTB,2,2015
,36,NTB,1,2012
,19,NGM,2,2015
,27,NTB,2,2015
,36,BTJ,2,2015
,16,NGM,2,2015
,26,NGM,2,2015
,19,NTB,2,2015
,43,NTB,2,2015
,41,NTB,2,2015
,36,NTB,2,2015
,34,NTB,2,2015
,17,NGM,2,2015
,31,NTB,2,2016
,22,NTB,2,2015
,40,NTB,2,2015
,27,BTJ,2,2015
,33,NTB,2,2015
,38,NTB,2,2015
,53,NTB,2,2015
,25,NTB,2,2015
,46,NTB,2,2015
,19,NTB,2,2015
,54,NTB,2,2015
,31,BTJ,2,2015
,31,NTB,2,2015
,34,NTB,2,2015
,48,NTB,2,2015
,45,NGM,2,2015
,33,NTB,2,2015
,33,NTB,2,2015
,38,NGM,2,2015
,62,NTB,2,2015
,34,NTB,2,2015
,37,NTB,2,2015
,39,NGM,2,2015
,34,NTB,2,2015
,42,NTB,2,2015
,27,BTJ,2,2015
,40,NTB,2,2015
,40,NTB,2,2015
,23,BTJ,2,2015
,88,NTB,2,2015
,30,NTB,2,2015
,34,NTB,2,2015
,39,NTB,2,2015
,43,NTB,1,2012
,32,NTB,2,2015
,21,NGM,2,2015
,27,NTB,2,2015
,19,NGM,2,2015
,17,NTB,2,2015
,34,NTB,2,2015
,23,NTB,2,2015
,50,NTB,2,2015
,28,NGM,2,2015
,35,NTB,2,2015
,22,NGM,2,2015
,21,NTB,2,2015
,38,NTB,2,2015
,34,NTB,9,2015
,28,NTB,2,2015
,47,NTB,2,2015
,39,NTB,2,2015
,42,NTB,2,2015
,30,NTB,2,2015
,18,NTB,2,2015
,20,NTB,2,2015
,33,NTB,2,2015
,18,NTB,9,2015
,24,NTB,2,2015
,31,NTB,2,2015
,34,NTB,2,2015
,29,NTB,2,2016
,44,NTB,2,2015
,37,NTB,2,2015
,45,NGM,2,2015
,28,NGM,2,2015
,39,NGM,2,2015
,18,NGM,2,2015
,14,NGM,2,2015
,21,NGM,2,2015
,19,NGM,2,2015
,13,NGM,2,2015
,18,NGM,2,2015
,43,NTB,2,2015
,30,NTB,2,2015
,26,NGM,2,2015
,54,NTB,2,2015
,45,NGM,2,2015
,14,NGM,2,2015
,23,NTB,2,2015
,22,NGM,2,2015
,50,NGM,2,2015
,26,NGM,2,2015
,24,NGM,2,2015
,38,BTJ,2,2015
,20,NGM,2,2015
,28,NGM,2,2015
,60,NGM,2,2015
,40,NGM,2,2015
,17,NGM,2,2015
,29,NGM,2,2015
,34,NGM,2,2015
,19,NGM,2,2015
,91,NTB,1,2015
,19,NGM,2,2015
,23,NGM,2,2015
,58,NGM,2,2015
,40,NGM,2,2015
,33,BTJ,2,2015
,45,KBK3,3,2015
,25,KBK3,3,2015
,55,KBK3,3,2015
,40,KBK3,3,2015
,37,KBK3,3,2015
,37,KBK3,3,2015
,53,KBK3,3,2015
,37,KBK3,3,2015
,19,KBK3,3,2015
,60,KBK3,3,2015
,33,KBK3,3,2015
,60,KBK3,3,2015
,43,KBK3,3,2015
,46,KBK3,3,2015
,51,KBK3,3,2015
,26,KBK3,3,2015
,64,KBK3,3,2015
,33,KBK3,3,2015
,53,KBK3,3,2015
,66,KBK3,3,2015
,70,KBK3,3,2015
,82,KBK3,3,2015
,48,KBK3,3,2015
,54,KBK3,3,2015
,13,KBK3,3,2015
,42,KBK3,3,2015
,27,KBK3,3,2015
,61,KBK3,3,2015
,61,KBK3,3,2015
,67,KBK3,3,2015
,44,KBK3,3,2015
,76,KBK3,3,2015
,33,KBK3,3,2015
,64,KBK3,3,2015
,28,KBK3,3,2015
,67,KBK3,3,2015
,39,KBK3,3,2015
,61,KBK3,3,2015
,34,KBK3,3,2015
,61,KBK3,3,2015
,52,KBK3,3,2015
,36,KBK3,3,2015
,33,KBK3,3,2015
,38,KBK3,3,2015
,48,KBK3,3,2015
,37,KBK3,3,2015
,20,KBK3,3,2015
,32,KBK3,3,2015
,60,KBK3,3,2015
,29,KBK3,3,2015
,52,KBK3,3,2015
,36,KBK3,3,2015
,44,KBK3,3,2015
,32,KBK3,3,2015
,58,KBK3,3,2015
,18,KBK3,3,2015
,23,KBK3,3,2015
,24,KBK3,3,2015
,73,KBK3,3,2015
,14,KBK3,3,2015
,31,KBK3,3,2015
,59,KBK1,3,2015
,17,KBK3,3,2015
,29,KBK3,3,2015
,70,KBK3,3,2015
,81,KBK3,3,2015
,48,KBK3,3,2015
,34,KBK3,3,2015
,30,KBK3,3,2015
,68,KBK3,3,2015
,56,KBK3,3,2015
,58,KBK3,3,2015
,64,KBK3,3,2015
,34,KBK3,3,2015
,37,KBK3,3,2015
,52,KBK3,3,2015
,67,KBK3,3,2015
,34,KBK3,3,2015
,35,KBK3,3,2015
,45,KBK3,3,2015
,35,KBK3,3,2015
,66,KBK3,3,2015
,55,KBK3,3,2015
,50,KBK2,3,2015
,38,KBK3,3,2015
,58,KBK3,3,2015
,26,KBK3,3,2015
,67,KBK3,3,2015
,34,KBK2,3,2015
,52,KBK2,3,2015
,43,KBK2,3,2015
,31,KBK2,3,2015
,32,KBK2,3,2015
,32,KBK2,3,2015
,57,KBK2,3,2015
,60,KBK2,3,2015
,73,KBK2,3,2015
,40,KBK2,3,2015
,30,KBK2,3,2015
,34,KBK2,3,2015
,26,KBK2,3,2015
,47,KBK2,3,2015
,56,KBK2,3,2015
,68,KBK2,3,2015
,37,KBK2,3,2015
,59,KBK2,3,2015
,60,KBK2,3,2015
,98,KBK2,3,2015
,45,KBK2,3,2015
,50,KBK2,3,2015
,31,KBK2,3,2015
,33,KBK2,3,2015
,39,KBK2,3,2015
,36,KBK2,3,2015
,85,KBK2,3,2015
,41,KBK2,3,2015
,27,KBK2,3,2015
,60,KBK2,3,2015
,54,KBK2,3,2015
,14,KBK2,3,2015
,56,KBK2,3,2015
,27,KBK2,3,2015
,41,KBK2,3,2015
,38,KBK2,3,2015
,58,KBK2,3,2015
,30,KBK2,3,2015
,104,KBK2,3,2015
,72,KBK2,3,2015
,32,KBK2,3,2015
,33,KBK2,3,2015
,94,KBK2,3,2015
,39,KBK2,3,2015
,67,KBK2,3,2015
,71,KBK2,3,2015
,39,KBK2,3,2015
,22,KBK2,3,2015
,41,KBK2,3,2015
,142,KBK2,3,2015
,24,KBK2,3,2015
,22,KBK2,3,2015
,48,BTJ,1,2015
,36,BTJ,1,2015
,62,PLS,9,2015
,63,PLS,5,2015
,75,PLS,5,2015
,45,PLS,5,2015
,38,PLS,5,2015
,32,PLS,5,2015
,52,PLS,5,2015
,58,PLS,5,2015
,55,PLS,5,2015
,30,PLS,5,2015
,47,PLS,8,2015
,60,PLS,5,2015
,50,PLS,5,2015
,52,PLS,5,2015
,66,PLS,5,2015
,70,PLS,5,2015
,38,PLS,5,2015
,62,PLS,5,2015
,42,PLS,5,2015
,80,PLS,5,2015
,70,PLS,5,2015
,47,PLS,5,2015
,36,PLS,5,2015
,42,PLS,5,2015
,49,PLS,5,2015
,33,PLS,5,2015
,150,PLS,5,2015
,62,PLS,5,2015
,42,PLS,5,2015
,84,PLS,5,2015
,58,PLS,5,2015
,36,PLS,5,2015
,30,PLS,5,2015
,89,PLS,5,2015
,38,PLS,5,2015
,56,PLS,5,2015
,72,PLS,5,2015
,49,PLS,5,2015
,58,PLS,5,2015
,35,PLS,5,2015
,45,PLS,5,2015
,56,PLS,5,2015
,41,PLS,5,2015
,36,PLS,5,2015
,33,PLS,5,2015
,73,PLS,5,2015
,42,PLS,5,2015
,30,PLS,5,2015
,44,PLS,5,2015
,37,PLS,5,2015
,45,PLS,5,2015
,50,PLS,5,2015
,63,PLS,5,2015
,48,PLS,5,2015
,42,PLS,5,2015
,62,PLS,5,2015
,86,PLS,5,2015
,42,PLS,5,2015
,49,PLS,5,2015
,56,PLS,5,2015
,63,PLS,5,2015
,83,PLS,5,2015
,76,PLS,5,2015
,37,PLS,5,2015
,73,PLS,5,2015
,30,PLS,5,2015
,32,PLS,5,2015
,37,PLS,5,2015
,48,PLS,5,2015
,50,PLS,5,2015
,38,PLS,5,2015
,70,PLS,5,2015
,33,PLS,5,2015
,31,PLS,5,2015
,57,PLS,5,2015
,30,PLS,5,2015
,55,PLS,5,2015
,32,PLS,5,2015
,120,PLS,5,2015
,72,PLS,5,2015
,51,PLS,5,2015
,47,PLS,5,2015
,97,PLS,5,2015
,53,PLS,5,2015
,36,PLS,5,2015
,87,PLS,5,2015
,43,PLS,8,2015
,67,PLS,5,2015
,90,PLS,5,2015
,49,PLS,5,2015
,42,PLS,5,2015
,40,PLS,5,2015
,77,PLS,5,2015
,61,PLS,5,2015
,36,PLS,5,2015
,56,PLS,5,2015
,44,PLS,5,2015
,54,PLS,5,2015
,15,PLS,5,2015
,60,PLS,5,2015
,42,PLS,5,2015
,42,PLS,5,2015
,18,PLS,5,2015
,35,PLS,5,2015
,90,PLS,5,2015
,70,PLS,5,2015
,27,PLS,5,2015
,58,PLS,5,2015
,47,PLS,5,2015
,31,PLS,5,2015
,37,PLS,5,2015
,33,PLS,5,2015
,34,PLS,5,2015
,32,PLS,5,2015
,40,PLS,5,2015
,55,PLS,5,2015
,36,PLS,5,2015
,24,PLS,5,2015
,42,PLS,5,2015
,36,PLS,5,2015
,48,PLS,5,2015
,43,PLS,5,2015
,51,PLS,5,2015
,63,PLS,5,2015
,62,PLS,5,2015
,70,PLS,5,2015
,29,PLS,5,2015
,46,PLS,5,2015
,36,PLS,5,2015
,72,PLS,5,2015
,47,PLS,5,2015
,55,PLS,5,2015
,47,PLS,5,2015
,50,PLS,5,2015
,38,PLS,5,2015
,32,PLS,5,2015
,35,PLS,5,2015
,51,PLS,5,2015
,41,PLS,5,2015
,19,PLS,9,2015
,32,PLS,5,2015
,36,PLS,5,2015
,56,PLS,5,2015
,43,PLS,5,2015
,62,PLS,5,2015
,80,PLS,9,2015
,46,PLS,5,2015
,61,PLS,5,2015
,56,PLS,5,2015
,57,PLS,5,2015
,27,PLS,5,2015
,20,PLS,5,2015
,42,PLS,5,2015
,36,PLS,5,2015
,32,PLS,5,2015
,46,PLS,5,2015
,34,PLS,5,2015
,62,PLS,5,2015
,48,PLS,5,2015
,41,PLS,5,2015
,31,PLS,5,2015
,41,PLS,5,2015
,32,PLS,5,2015
,73,PLS,5,2015
,42,PLS,5,2015
,73,PLS,5,2015
,54,PLS,5,2015
,54,PLS,5,2015
,130,PLS,5,2015
,40,PLS,5,2015
,30,PLS,5,2015
,37,PLS,5,2015
,75,PLS,5,2015
,36,PLS,5,2015
,62,PLS,5,2015
,41,PLS,5,2015
,86,PLS,5,2015
,84,PLS,5,2015
,109,PLS,5,2015
,69,PLS,9,2015
,48,PLS,6,2015
,35,PLS,6,2015
,37,PLS,6,2015
,60,PLS,6,2015
,51,PLS,6,2015
,40,PLS,6,2015
,52,PLS,6,2015
,48,PLS,6,2015
,56,PLS,6,2015
,33,PLS,6,2015
,46,PLS,6,2015
,36,PLS,6,2015
,60,PLS,6,2015
,51,PLS,6,2015
,48,PLS,6,2015
,60,PLS,6,2015
,31,PLS,6,2015
,32,PLS,6,2015
,32,PLS,6,2015
,50,PLS,6,2015
,48,PLS,6,2015
,52,PLS,6,2015
,43,PLS,6,2015
,30,PLS,6,2015
,36,PLS,6,2015
,35,PLS,6,2015
,27,PLS,6,2015
,44,PLS,6,2015
,24,PLS,6,2015
,52,PLS,6,2015
,58,PLS,6,2015
,52,PLS,6,2015
,80,PLS,6,2015
,51,PLS,6,2015
,25,PLS,6,2015
,48,PLS,6,2015
,56,PLS,6,2015
,54,PLS,6,2015
,56,PLS,6,2015
,30,PLS,6,2015
,30,PLS,7,2015
,37,PLS,6,2015
,42,PLS,6,2015
,63,PLS,6,2015
,62,PLS,6,2015
,48,PLS,6,2015
,49,PLS,6,2015
,37,PLS,6,2015
,44,PLS,6,2015
,43,PLS,6,2015
,58,PLS,6,2015
,41,PLS,6,2015
,33,PLS,6,2015
,54,PLS,6,2015
,51,PLS,6,2015
,38,PLS,6,2015
,51,PLS,6,2015
,53,PLS,6,2015
,46,PLS,6,2015
,33,PLS,6,2015
,29,PLS,6,2015
,42,PLS,6,2015
,37,PLS,6,2015
,72,PLS,6,2015
,51,PLS,6,2015
,43,PLS,6,2015
,35,PLS,6,2015
,40,PLS,6,2015
,66,PLS,6,2015
,32,PLS,6,2015
,39,PLS,6,2015
,40,PLS,6,2015
,32,PLS,6,2015
,20,PLS,6,2015
,52,PLS,6,2015
,59,PLS,6,2015
,22,PLS,6,2015
,29,PLS,6,2015
,57,PLS,6,2015
,49,PLS,6,2015
,51,PLS,6,2015
,25,PLS,6,2015
,42,PLS,6,2015
,31,PLS,6,2015
,30,PLS,6,2015
,59,PLS,6,2015
,42,PLS,6,2015
,46,PLS,6,2015
,64,PLS,6,2015
,30,PLS,6,2015
,28,PLS,6,2015
,30,PLS,6,2015
,37,PLS,6,2015
,45,PLS,6,2015
,23,PLS,6,2015
,32,PLS,6,2015
,72,PLS,6,2015
,49,PLS,6,2015
,58,PLS,6,2015
,41,PLS,6,2015
,28,PLS,6,2015
,60,PLS,6,2015
,53,PLS,6,2015
,45,PLS,6,2015
,31,PLS,6,2015
,39,PLS,6,2015
,55,PLS,6,2015
,49,PLS,6,2015
,33,PLS,6,2015
,68,PLS,6,2015
,38,PLS,6,2015
,81,PLS,6,2015
,48,PLS,6,2015
,31,PLS,6,2015
,40,PLS,6,2015
,35,PLS,6,2015
,27,PLS,6,2015
,50,PLS,6,2015
,29,PLS,6,2015
,44,PLS,6,2015
,31,PLS,6,2015
,32,PLS,6,2015
,28,PLS,6,2015
,67,PLS,6,2015
,38,PLS,6,2015
,31,PLS,6,2015
,12,PLS,6,2015
,53,PLS,6,2015
,55,PLS,6,2015
,39,PLS,6,2015
,32,PLS,6,2015
,28,PLS,6,2015
,52,PLS,6,2015
,32,PLS,6,2015
,57,PLS,6,2015
,76,PLS,6,2015
,20,PLS,6,2015
,57,PLS,6,2015
,32,PLS,6,2015
,21,PLS,6,2015
,28,PLS,6,2015
,40,PLS,6,2015
,39,PLS,6,2015
,49,PLS,6,2015
,55,PLS,6,2015
,40,PLS,6,2015
,58,PLS,6,2015
,36,PLS,6,2015
,46,PLS,6,2015
,59,PLS,6,2015
,30,PLS,6,2015
,18,PLS,6,2015
,60,PLS,6,2015
,38,PLS,6,2015
,47,PLS,6,2015
,52,PLS,6,2015
,67,PLS,6,2015
,36,PLS,6,2015
,35,PLS,6,2015
,52,PLS,6,2015
,87,PLS,9,2015
,30,PLS,6,2015
,43,PLS,6,2015
,39,PLS,6,2015
,46,PLS,6,2015
,84,PLS,6,2015
,43,PLS,6,2015
,42,PLS,6,2015
,35,PLS,6,2015
,25,PLS,6,2015
,98,PLS,6,2015
,42,PLS,6,2015
,31,PLS,6,2015
,32,PLS,6,2015
,44,PLS,6,2015
,66,PLS,6,2015
,38,PLS,7,2015
,30,PLS,6,2015
,58,PLS,6,2015
,17,PLS,6,2015
,36,PLS,6,2015
,57,PLS,6,2015
,30,PLS,6,2015
,38,PLS,6,2015
,22,PLS,7,2015
,48,PLS,6,2015
,83,PLS,6,2015
,36,PLS,6,2015
,36,PLS,6,2015
,44,PLS,6,2015
,63,PLS,6,2015
,32,PLS,6,2015
,38,PLS,6,2015
,57,PLS,6,2015
,89,PLS,6,2015
,30,PLS,6,2015
,45,PLS,6,2015
,30,PLS,6,2015
,44,PLS,6,2015
,40,PLS,6,2015
,67,PLS,6,2015
,41,PLS,6,2015
,83,PLS,6,2015
,23,PLS,6,2015
,70,PLS,6,2015
,39,PLS,6,2015
,44,PLS,8,2015
,26,PLS,6,2015
,55,PLS,6,2015
,32,PLS,6,2015
,37,PLS,6,2015
,64,PLS,6,2015
,62,PLS,6,2015
,34,PLS,6,2015
,40,PLS,6,2015
,33,PLS,6,2015
,29,PLS,6,2015
,39,PLS,6,2015
,36,PLS,6,2015
,23,PLS,6,2015
,25,PLS,6,2015
,44,PLS,6,2015
,58,PLS,6,2015
,28,PLS,6,2015
,60,PLS,6,2015
,18,PLS,6,2015
,31,PLS,6,2015
,68,PLS,6,2015
,42,PLS,6,2015
,49,PLS,6,2015
,69,PLS,6,2015
,18,PLS,6,2015
,34,PLS,6,2015
,45,PLS,6,2015
,56,PLS,6,2015
,24,PLS,6,2015
,33,PLS,6,2015
,31,PLS,6,2015
,58,PLS,8,2015
,48,PLS,6,2015
,38,PLS,6,2015
,42,PLS,6,2015
,40,PLS,6,2015
,36,PLS,7,2015
,46,PLS,6,2015
,36,PLS,6,2015
,25,PLS,6,2015
,20,PLS,6,2015
,35,PLS,2,2016
,30,PLS,6,2015
,40,PLS,6,2015
,36,PLS,6,2015
,30,PLS,6,2015
,50,PLS,6,2015
,58,PLS,6,2015
,51,PLS,6,2015
,60,PLS,6,2015
,40,PLS,6,2015
,36,PLS,6,2015
,26,PLS,6,2015
,44,PLS,6,2015
,30,PLS,6,2015
,18,PLS,6,2015
,50,PLS,6,2015
,58,PLS,6,2015
,64,PLS,6,2015
,37,PLS,6,2015
,42,PLS,6,2015
,49,PLS,6,2015
,43,PLS,6,2015
,44,PLS,6,2015
,40,PLS,6,2015
,57,PLS,6,2015
,51,PLS,6,2015
,37,PLS,6,2015
,42,PLS,6,2015
,40,PLS,6,2015
,23,PLS,7,2015
,30,PLS,6,2015
,37,PLS,7,2015
,40,PLS,7,2015
,48,PLS,6,2015
,38,PLS,6,2015
,36,PLS,6,2015
,57,PLS,6,2015
,36,PLS,6,2015
,48,PLS,6,2015
,50,PLS,6,2015
,28,PLS,6,2015
,36,PLS,7,2015
,17,PLS,7,2015
,24,PLS,7,2015
,34,PLS,7,2015
,31,PLS,7,2015
,26,PLS,7,2015
,35,PLS,7,2015
,40,PLS,7,2015
,58,PLS,7,2015
,28,PLS,7,2015
,25,PLS,7,2015
,30,PLS,7,2015
,40,PLS,7,2015
,63,PLS,7,2015
,41,PLS,7,2015
,50,PLS,7,2015
,36,PLS,7,2015
,53,PLS,7,2015
,41,PLS,7,2015
,47,PLS,7,2015
,20,PLS,7,2015
,43,PLS,7,2015
,40,PLS,7,2015
,14,PLS,7,2015
,51,PLS,7,2015
,49,PLS,8,2015
,82,PLS,7,2015
,49,PLS,7,2015
,55,PLS,7,2015
,28,PLS,7,2015
,28,PLS,7,2015
,48,PLS,7,2015
,56,PLS,7,2015
