ID,cem301_attendees_total,cem011_prgrm,month,year
,43,PLS,7,2015
,36,PLS,7,2015
,16,PLS,7,2015
,46,PLS,7,2015
,24,PLS,7,2015
,61,PLS,7,2015
,30,PLS,7,2015
,33,PLS,7,2015
,26,PLS,7,2015
,41,PLS,7,2015
,15,PLS,7,2015
,51,PLS,7,2015
,32,PLS,7,2015
,87,PLS,7,2015
,22,PLS,3,2016
,47,PLS,7,2015
,40,PLS,7,2015
,33,PLS,7,2015
,41,PLS,7,2015
,30,PLS,7,2015
,28,PLS,7,2015
,44,PLS,7,2015
,38,PLS,7,2015
,50,PLS,7,2015
,53,PLS,7,2015
,57,PLS,7,2015
,34,PLS,7,2015
,26,PLS,7,2015
,49,PLS,7,2015
,48,PLS,7,2015
,35,PLS,7,2015
,53,PLS,7,2015
,19,PLS,5,2016
,39,PLS,7,2015
,41,PLS,7,2015
,99,PLS,7,2015
,50,PLS,7,2015
,26,PLS,7,2015
,35,PLS,7,2015
,48,PLS,7,2015
,28,PLS,7,2015
,42,PLS,7,2015
,38,PLS,7,2015
,50,PLS,7,2015
,36,PLS,7,2015
,64,PLS,7,2015
,46,PLS,7,2015
,30,PLS,7,2015
,31,PLS,7,2015
,21,PLS,7,2015
,41,PLS,7,2015
,67,PLS,7,2015
,31,PLS,7,2015
,39,PLS,7,2015
,46,PLS,7,2015
,39,PLS,7,2015
,42,PLS,7,2015
,27,PLS,7,2015
,47,PLS,7,2015
,44,PLS,7,2015
,47,PLS,7,2015
,33,PLS,7,2015
,39,PLS,7,2015
,46,PLS,7,2015
,50,PLS,7,2015
,11,PLS,7,2015
,32,PLS,7,2015
,40,PLS,7,2015
,68,PLS,7,2015
,30,PLS,7,2015
,30,PLS,7,2015
,17,PLS,7,2015
,20,PLS,7,2015
,38,PLS,7,2015
,56,PLS,7,2015
,36,PLS,7,2015
,22,PLS,7,2015
,30,PLS,7,2015
,31,PLS,7,2015
,28,PLS,7,2015
,28,PLS,7,2015
,35,PLS,7,2015
,33,PLS,7,2015
,97,PLS,7,2015
,30,PLS,7,2015
,35,PLS,7,2015
,35,PLS,7,2015
,20,PLS,7,2015
,39,PLS,7,2015
,32,PLS,7,2015
,35,PLS,7,2015
,42,PLS,7,2015
,51,PLS,7,2015
,38,PLS,7,2015
,28,PLS,7,2015
,30,PLS,7,2015
,39,PLS,7,2015
,20,PLS,7,2015
,36,PLS,7,2015
,22,PLS,7,2015
,25,PLS,7,2015
,34,PLS,7,2015
,29,PLS,7,2015
,45,PLS,7,2015
,20,PLS,7,2015
,39,PLS,7,2015
,20,PLS,7,2015
,47,PLS,7,2015
,32,PLS,7,2015
,40,PLS,7,2015
,56,PLS,7,2015
,99,PLS,7,2015
,31,PLS,7,2015
,43,PLS,7,2015
,22,PLS,7,2015
,28,PLS,7,2015
,68,PLS,7,2015
,53,PLS,7,2015
,28,PLS,7,2015
,30,PLS,7,2015
,42,PLS,7,2015
,38,PLS,7,2015
,56,PLS,7,2015
,26,PLS,7,2015
,52,PLS,7,2015
,32,PLS,7,2015
,44,PLS,7,2015
,52,PLS,7,2015
,41,PLS,7,2015
,26,PLS,7,2015
,27,PLS,7,2015
,53,PLS,7,2015
,32,PLS,7,2015
,18,PLS,7,2015
,33,PLS,7,2015
,49,PLS,7,2015
,36,PLS,7,2015
,48,PLS,7,2015
,76,PLS,7,2015
,52,PLS,7,2015
,38,PLS,7,2015
,57,PLS,7,2015
,162,PLS,7,2015
,42,PLS,7,2015
,28,PLS,7,2015
,20,PLS,7,2015
,33,PLS,7,2015
,32,PLS,7,2015
,19,PLS,7,2015
,35,PLS,7,2015
,44,PLS,7,2015
,43,PLS,7,2015
,27,PLS,7,2015
,60,PLS,7,2015
,22,PLS,7,2015
,44,PLS,7,2015
,25,PLS,7,2015
,29,PLS,7,2015
,21,PLS,7,2015
,61,PLS,7,2015
,57,PLS,7,2015
,30,PLS,7,2015
,43,PLS,7,2015
,27,PLS,7,2015
,31,PLS,7,2015
,39,PLS,7,2015
,18,PLS,7,2015
,46,PLS,7,2015
,32,PLS,7,2015
,21,PLS,7,2015
,17,PLS,7,2015
,32,PLS,7,2015
,25,PLS,7,2015
,60,PLS,7,2015
,25,PLS,7,2015
,41,PLS,7,2015
,25,PLS,7,2015
,27,PLS,7,2015
,17,PLS,7,2015
,18,PLS,7,2015
,42,PLS,7,2015
,53,PLS,7,2015
,21,PLS,7,2015
,31,PLS,7,2015
,20,PLS,7,2015
,33,PLS,7,2015
,42,PLS,7,2015
,49,PLS,7,2015
,47,PLS,7,2015
,21,PLS,7,2015
,30,PLS,7,2015
,44,PLS,7,2015
,19,PLS,7,2015
,72,PLS,7,2015
,96,PLS,7,2015
,38,PLS,7,2015
,66,PLS,7,2015
,108,PLS,7,2015
,37,PLS,7,2015
,23,PLS,7,2015
,24,PLS,7,2015
,25,PLS,7,2015
,32,PLS,7,2015
,35,PLS,7,2015
,28,PLS,7,2015
,100,PLS,7,2015
,47,PLS,7,2015
,17,PLS,7,2015
,28,PLS,7,2015
,49,PLS,7,2015
,29,PLS,7,2015
,20,PLS,7,2015
,24,PLS,7,2015
,37,PLS,7,2015
,31,PLS,7,2015
,47,PLS,7,2015
,40,PLS,7,2015
,23,PLS,7,2015
,22,PLS,7,2015
,28,PLS,7,2015
,35,PLS,7,2015
,44,PLS,7,2015
,34,PLS,7,2015
,36,PLS,7,2015
,22,PLS,7,2015
,45,PLS,7,2015
,44,PLS,7,2015
,52,PLS,7,2015
,48,PLS,7,2015
,45,PLS,7,2015
,23,PLS,7,2015
,20,PLS,7,2015
,40,PLS,7,2015
,63,PLS,7,2015
,54,PLS,7,2015
,43,PLS,7,2015
,31,PLS,7,2015
,41,PLS,7,2015
,28,PLS,7,2015
,38,PLS,7,2015
,39,PLS,7,2015
,40,PLS,7,2015
,23,PLS,7,2015
,25,PLS,7,2015
,12,PLS,7,2015
,38,PLS,7,2015
,19,PLS,7,2015
,25,PLS,7,2015
,42,PLS,7,2015
,41,PLS,7,2015
,54,PLS,7,2015
,13,PLS,7,2015
,38,PLS,7,2015
,30,PLS,7,2015
,25,PLS,7,2015
,17,PLS,7,2015
,37,PLS,7,2015
,32,PLS,7,2015
,25,PLS,7,2015
,34,PLS,7,2015
,41,PLS,7,2015
,15,PLS,7,2015
,22,PLS,7,2015
,30,PLS,7,2015
,58,PLS,7,2015
,40,PLS,7,2015
,62,PLS,7,2015
,44,PLS,7,2015
,32,PLS,7,2015
,37,PLS,7,2015
,80,PLS,7,2015
,60,PLS,7,2015
,25,PLS,7,2015
,28,PLS,7,2015
,34,PLS,7,2015
,30,PLS,8,2015
,41,PLS,7,2015
,33,PLS,7,2015
,33,PLS,7,2015
,35,PLS,7,2015
,28,PLS,7,2015
,28,PLS,7,2015
,62,PLS,7,2015
,43,PLS,7,2015
,30,PLS,7,2015
,34,PLS,7,2015
,33,PLS,7,2015
,50,PLS,7,2015
,16,PLS,7,2015
,36,PLS,7,2015
,19,PLS,7,2015
,20,PLS,7,2015
,42,PLS,7,2015
,33,PLS,7,2015
,18,PLS,7,2015
,60,PLS,7,2015
,30,PLS,7,2015
,26,PLS,7,2015
,42,PLS,7,2015
,20,PLS,7,2015
,65,PLS,7,2015
,33,PLS,7,2015
,25,PLS,7,2015
,34,PLS,7,2015
,36,PLS,7,2015
,28,PLS,7,2015
,44,PLS,7,2015
,27,PLS,7,2015
,23,PLS,8,2015
,38,PLS,7,2015
,50,PLS,7,2015
,26,PLS,7,2015
,60,PLS,7,2015
,30,PLS,8,2015
,56,PLS,8,2015
,21,PLS,8,2015
,48,PLS,9,2015
,46,PLS,9,2015
,34,PLS,9,2015
,28,SRK,9,2015
,80,SRK,9,2015
,62,SRK,9,2014
,41,MFW,10,2015
,35,MBL1,10,2015
,62,MFW,10,2015
,50,MFW,10,2015
,35,MFW,10,2015
,35,MFW,10,2015
,44,MFW,10,2015
,71,MFW,10,2015
,41,MFW,10,2015
,71,MFW,10,2015
,71,MFW,10,2015
,40,MFW,10,2015
,30,MFW,10,2015
,35,MFW,10,2015
,33,MFW,10,2015
,42,MFW,10,2015
,72,MFW,10,2015
,54,MFW,10,2015
,46,MFW,10,2015
,30,MFW,10,2015
,50,MFW,10,2015
,68,MFW,10,2015
,42,MFW,10,2015
,34,MFW,10,2015
,24,MFW,10,2015
,44,MFW,10,2015
,103,MFW,10,2015
,38,MFW,10,2015
,36,MFW,10,2015
,34,MFW,10,2015
,80,MFW,10,2015
,35,MFW,10,2015
,77,MFW,10,2015
,98,MFW,10,2015
,30,MFW,10,2015
,43,MFW,10,2015
,80,MFW,10,2015
,101,MFW,10,2015
,60,MFW,10,2015
,34,MFW,10,2015
,68,MFW,10,2015
,72,MFW,10,2015
,74,MFW,10,2015
,20,MFW,10,2015
,11,MFW,10,2015
,38,MFW,10,2015
,76,MBL1,10,2015
,58,MFW,10,2015
,54,MFW,10,2015
,98,MFW,10,2015
,27,MFW,10,2015
,28,MFW,10,2015
,38,MFW,10,2015
,54,MFW,10,2015
,36,MBL1,10,2015
,52,MBL1,10,2015
,38,MBL1,10,2015
,43,MBL1,10,2015
,45,MFW,10,2015
,140,TRR,11,2015
,52,TRR,11,2015
,30,TRR,11,2015
,78,TRR,11,2015
,110,TRR,11,2015
,77,TRR,11,2015
,80,TRR,11,2015
,70,TRR,11,2015
,74,TRR,11,2015
,70,TRR,11,2015
,52,TRR,11,2015
,64,TRR,11,2015
,75,TRR,11,2015
,50,TRR,11,2015
,52,TRR,11,2015
,57,TRR,11,2015
,100,TRR,11,2015
,41,TRR,11,2015
,60,TRR,11,2015
,40,TRR,11,2015
,120,TRR,11,2015
,92,TRR,11,2015
,68,TRR,11,2015
,130,TRR,11,2015
,70,TRR,11,2015
,44,TRR,11,2015
,85,TRR,11,2015
,64,TRR,11,2015
,60,TRR,11,2015
,80,TRR,11,2015
,59,TRR,11,2015
,39,TRR,11,2015
,98,TRR,11,2015
,48,TRR,11,2015
,18,TRR,11,2015
,49,TRR,11,2015
,50,TRR,11,2015
,120,TRR,11,2015
,70,TRR,11,2015
,42,TRR,11,2015
,78,TRR,11,2015
,55,TRR,11,2015
,65,TRR,11,2015
,48,TRR,11,2015
,39,TRR,11,2015
,68,TRR,11,2015
,68,TRR,11,2015
,20,TRR,11,2015
,41,TRR,11,2015
,49,TRR,11,2015
,48,TRR,11,2015
,50,TRR,11,2015
,62,TRR,11,2015
,47,TRR,11,2015
,45,TRR,11,2015
,68,TRR,11,2015
,70,TRR,11,2015
,62,TRR,11,2015
,55,TRR,11,2015
,40,TRR,11,2015
,50,TRR,11,2015
,42,TRR,12,2015
,35,TRR,11,2015
,120,TRR,11,2015
,52,TRR,11,2015
,45,TRR,11,2015
,60,TRR,11,2015
,52,TRR,11,2015
,57,TRR,11,2015
,120,TRR,11,2015
,70,TRR,11,2015
,72,TRR,12,2015
,56,TRR,11,2015
,62,TRR,11,2015
,100,TRR,11,2015
,53,TRR,11,2015
,70,TRR,12,2015
,21,TRR,11,2015
,50,TRR,11,2015
,54,TRR,11,2015
,95,TRR,11,2015
,38,TRR,11,2015
,50,TRR,11,2015
,90,TRR,11,2015
,62,TRR,11,2015
,62,TRR,11,2015
,60,TRR,11,2015
,54,TRR,11,2015
,26,TRR,11,2015
,45,TRR,11,2015
,30,TRR,11,2015
,61,TRR,11,2015
,47,TRR,11,2015
,40,TRR,11,2015
,88,TRR,11,2015
,52,TRR,11,2015
,110,TRR,11,2015
,51,TRR,11,2015
,70,TRR,11,2015
,44,TRR,11,2015
,49,TRR,11,2015
,158,TRR,11,2015
,26,TRR,11,2015
,48,TRR,11,2015
,76,TRR,11,2015
,64,TRR,11,2015
,40,TRR,11,2015
,57,TRR,11,2015
,64,TRR,11,2015
,50,TRR,11,2015
,71,TRR,11,2015
,65,TRR,11,2015
,53,TRR,11,2015
,50,TRR,11,2015
,45,TRR,11,2015
,65,TRR,11,2015
,43,TRR,11,2015
,65,TRR,11,2015
,60,TRR,11,2015
,45,TRR,11,2015
,65,TRR,11,2015
,150,TRR,11,2015
,37,TRR,11,2015
,77,TRR,11,2015
,38,TRR,11,2015
,62,TRR,11,2015
,18,TRR,11,2015
,70,TRR,11,2015
,38,TRR,11,2015
,30,TRR,11,2015
,65,TRR,11,2015
,41,TRR,11,2015
,47,TRR,11,2015
,38,TRR,11,2015
,57,TRR,11,2015
,56,TRR,11,2015
,50,TRR,11,2015
,56,TRR,11,2015
,36,TRR,11,2015
,48,TRR,11,2015
,56,TRR,11,2015
,51,TRR,11,2015
,50,TRR,11,2015
,98,TRR,11,2015
,68,TRR,11,2015
,62,TRR,11,2015
,36,TRR,11,2015
,68,TRR,11,2015
,43,TRR,11,2015
,77,TRR,11,2015
,28,TRR,11,2015
,27,TRR,11,2015
,66,TRR,11,2015
,52,TRR,11,2015
,48,TRR,11,2015
,89,TRR,11,2015
,72,TRR,11,2015
,62,TRR,11,2015
,35,TRR,11,2015
,41,TRR,11,2015
,58,TRR,11,2015
,50,TRR,11,2015
,59,TRR,11,2015
,50,TRR,11,2015
,73,TRR,11,2015
,56,TRR,11,2015
,60,TRR,11,2015
,33,TRR,11,2015
,47,TRR,11,2015
,68,TRR,11,2015
,70,TRR,11,2015
,60,TRR,11,2015
,42,TRR,11,2015
,31,TRR,11,2015
,42,TRR,11,2015
,58,TRR,11,2015
,58,TRR,11,2015
,21,TRR,11,2015
,62,TRR,11,2015
,150,TRR,11,2015
,40,TRR,11,2015
,69,TRR,11,2015
,65,TRR,11,2015
,53,TRR,11,2015
,76,TRR,11,2015
,60,TRR,11,2015
,56,TRR,11,2015
,64,TRR,11,2015
,60,TRR,11,2015
,50,TRR,11,2015
,40,TRR,11,2015
,70,TRR,11,2015
,87,TRR,11,2015
,58,TRR,11,2015
,48,TRR,11,2015
,64,TRR,11,2015
,62,TRR,11,2015
,45,TRR,11,2015
,64,TRR,11,2015
,48,TRR,11,2015
,30,TRR,11,2015
,40,TRR,11,2015
,27,TRR,11,2015
,43,TRR,11,2015
,53,TRR,11,2015
,54,TRR,11,2015
,52,TRR,11,2015
,74,TRR,11,2015
,48,TRR,11,2015
,50,TRR,11,2015
,50,TRR,11,2015
,40,TRR,11,2015
,30,TRR,11,2015
,70,TRR,11,2015
,52,TRR,12,2015
,30,TRR,11,2015
,41,TRR,11,2015
,,TRR,1,2012
,46,TRR,11,2015
,29,TRR,11,2015
,30,TRR,11,2015
,53,TRR,11,2015
,41,TRR,11,2015
,92,TRR,11,2015
,30,TRR,12,2015
,39,TRR,11,2015
,68,TRR,12,2015
,22,TRR,11,2015
,40,TRR,11,2015
,44,TRR,11,2015
,37,TRR,11,2015
,43,TRR,11,2015
,48,TRR,11,2015
,86,TRR,11,2015
,28,TRR,11,2015
,93,TRR,11,2015
,110,TRR,11,2015
,88,TRR,11,2015
,51,TRR,11,2015
,69,TRR,11,2015
,38,TRR,11,2015
,72,TRR,11,2015
,53,TRR,11,2015
,59,TRR,11,2015
,52,TRR,11,2015
,83,TRR,12,2015
,44,TRR,11,2015
,69,TRR,12,2015
,64,TRR,12,2015
,52,TRR,12,2015
,82,TRR,12,2015
,88,TRR,12,2015
,50,TRR,12,2015
,50,TRR,12,2015
,67,TRR,12,2015
,30,TRR,11,2015
,70,TRR,12,2015
,28,TRR,12,2015
,40,TRR,12,2015
,70,TRR,12,2015
,41,TRR,12,2015
,65,TRR,12,2015
,81,TRR,12,2015
,68,TRR,12,2015
,101,TRR,12,2015
,35,TRR,12,2015
,51,TRR,12,2015
,23,TRR,12,2015
,58,TRR,12,2015
,62,TRR,12,2015
,39,TRR,12,2015
,70,TRR,12,2015
,50,TRR,12,2015
,40,TRR,12,2015
,30,TRR,12,2015
,80,TRR,12,2015
,67,TRR,12,2015
,130,TRR,12,2015
,78,TRR,12,2015
,65,TRR,12,2015
,59,TRR,12,2015
,71,TRR,12,2015
,41,TRR,12,2015
,48,TRR,12,2015
,40,TRR,12,2015
,68,TRR,12,2015
,33,TRR,12,2015
,89,TRR,12,2015
,60,TRR,12,2015
,65,TRR,12,2015
,42,TRR,12,2015
,65,TRR,12,2015
,52,TRR,12,2015
,60,TRR,12,2015
,41,TRR,12,2015
,32,TRR,12,2015
,55,TRR,12,2015
,63,TRR,12,2015
,52,TRR,12,2015
,75,TRR,12,2015
,46,TRR,12,2015
,41,TRR,12,2015
,55,TRR,12,2015
,56,TRR,12,2015
,74,TRR,12,2015
,50,TRR,12,2015
,33,TRR,12,2015
,50,TRR,12,2015
,66,TRR,12,2015
,100,TRR,12,2015
,36,TRR,12,2015
,40,TRR,12,2015
,68,TRR,12,2015
,89,TRR,12,2015
,61,TRR,12,2015
,74,TRR,12,2015
,38,TRR,12,2015
,37,TRR,12,2015
,50,TRR,12,2015
,47,TRR,12,2015
,65,TRR,12,2015
,72,TRR,12,2015
,79,TRR,12,2015
,76,TRR,12,2015
,75,TRR,12,2015
,69,TRR,12,2015
,80,TRR,12,2015
,47,TRR,12,2015
,69,TRR,12,2015
,70,TRR,12,2015
,70,TRR,12,2015
,62,TRR,12,2015
,68,TRR,12,2015
,60,TRR,12,2015
,56,TRR,12,2015
,30,TRR,12,2015
,62,TRR,12,2015
,100,TRR,12,2015
,31,TRR,12,2015
,78,TRR,12,2015
,29,TRR,12,2015
,91,TRR,12,2015
,41,TRR,12,2015
,109,TRR,12,2015
,59,TRR,12,2015
,50,TRR,12,2015
,60,TRR,12,2015
,31,TRR,12,2015
,40,TRR,12,2015
,50,TRR,12,2015
,60,TRR,12,2015
,74,TRR,12,2015
,70,TRR,12,2015
,65,TRR,12,2015
,41,TRR,12,2015
,79,TRR,12,2015
,76,TRR,12,2015
,30,TRR,12,2015
,48,TRR,12,2015
,120,TRR,12,2015
,79,TRR,12,2015
,60,TRR,12,2015
,54,TRR,12,2015
,50,TRR,12,2015
,56,TRR,12,2015
,40,TRR,12,2015
,36,TRR,12,2015
,78,TRR,12,2015
,40,TRR,12,2015
,28,TRR,12,2015
,50,TRR,12,2015
,55,TRR,12,2015
,40,TRR,12,2012
,60,TRR,12,2015
,83,TRR,12,2015
,50,TRR,12,2015
,46,TRR,12,2012
,75,TRR,12,2015
,92,TRR,12,2015
,54,TRR,12,2015
,87,TRR,12,2015
,35,TRR,12,2015
,68,TRR,12,2015
,36,TRR,12,2015
,70,TRR,12,2015
,54,TRR,12,2015
,58,TRR,12,2015
,49,TRR,12,2015
,46,TRR,12,2015
,24,TRR,12,2015
,66,TRR,12,2015
,30,TRR,12,2015
,70,TRR,12,2015
,67,TRR,12,2015
,66,TRR,12,2015
,40,TRR,12,2015
,78,TRR,12,2015
,24,TRR,12,2015
,36,TRR,12,2015
,40,TRR,12,2015
,21,TRR,12,2015
,38,TRR,12,2015
,74,TRR,12,2015
,52,NTB,12,2014
,30,TRR,12,2015
,54,TRR,12,2015
,54,TRR,12,2015
,60,TRR,12,2015
,33,TRR,12,2015
,70,TRR,12,2015
,40,TRR,12,2015
,45,TRR,12,2015
,56,TRR,11,2015
,38,TRR,1,2012
,40,TRR,1,2016
,38,TRR,1,2016
,36,TRR,1,2016
,30,TRR,1,2016
,50,TRR,1,2016
,63,TRR,1,2016
,68,TRR,1,2016
,39,TRR,1,2016
,70,TRR,1,2016
,43,TRR,1,2016
,63,TRR,1,2016
,68,TRR,1,2016
,55,TRR,1,2016
,39,TRR,1,2016
,50,TRR,1,2016
,30,TRR,1,2012
,46,TRR,1,2016
,67,TRR,1,2016
,54,TRR,1,2016
,120,TRR,1,2016
,65,TRR,1,2016
,67,TRR,1,2016
,24,TRR,1,2016
,60,TRR,1,2016
,42,TRR,1,2016
,50,TRR,1,2016
,95,TRR,1,2016
,38,TRR,1,2016
,36,TRR,1,2016
,68,TRR,1,2016
,52,TRR,1,2016
,38,TRR,1,2016
,56,TRR,1,2016
,50,TRR,1,2016
,17,TRR,1,2016
,49,TRR,1,2016
,38,TRR,1,2016
,43,TRR,1,2016
,50,TRR,1,2016
,68,TRR,1,2016
,78,TRR,1,2016
,26,TRR,1,2016
,65,TRR,1,2016
,41,TRR,1,2016
,140,TRR,1,2016
,60,TRR,1,2016
,78,TRR,1,2016
,98,TRR,1,2016
,71,TRR,1,2016
,28,TRR,1,2016
,37,TRR,1,2016
,40,TRR,1,2016
,170,TRR,1,2016
,45,TRR,1,2016
,41,TRR,1,2016
,60,TRR,1,2016
,48,TRR,1,2016
,20,TRR,1,2016
,50,TRR,1,2016
,32,TRR,1,2016
,43,TRR,1,2016
,71,TRR,1,2016
,60,TRR,1,2016
,60,TRR,1,2016
,77,TRR,1,2016
,82,TRR,1,2016
,29,TRR,1,2016
,62,TRR,1,2016
,69,TRR,1,2016
,42,TRR,1,2016
,48,TRR,1,2016
,70,TRR,1,2016
,150,TRR,1,2016
,64,TRR,1,2016
,35,TRR,1,2016
,67,TRR,1,2016
,55,TRR,1,2016
,57,TRR,1,2016
,108,TRR,1,2016
,98,TRR,1,2016
,40,TRR,1,2016
,70,TRR,1,2016
,61,TRR,1,2016
,53,TRR,1,2016
,55,TRR,1,2016
,38,TRR,1,2016
,71,TRR,1,2016
,88,TRR,1,2016
,23,TRR,1,2016
,15,TRR,1,2016
,150,TRR,1,2016
,35,TRR,1,2016
,50,TRR,1,2016
,30,TRR,1,2016
,64,TRR,1,2016
,61,TRR,1,2016
,30,TRR,1,2016
,27,TRR,1,2016
,100,TRR,1,2016
,49,TRR,1,2016
,56,TRR,1,2016
,26,TRR,1,2012
,28,TRR,1,2016
,40,TRR,1,2016
,10,TRR,1,2016
,60,TRR,1,2016
,75,TRR,1,2016
,40,TRR,1,2016
,50,TRR,1,2016
,71,TRR,1,2016
,27,TRR,1,2012
,68,TRR,1,2016
,28,TRR,1,2012
,33,TRR,1,2016
,59,TRR,1,2016
,30,TRR,1,2016
,32,TRR,1,2016
,60,TRR,1,2016
,60,TRR,1,2016
,70,TRR,1,2016
,49,TRR,1,2016
,48,TRR,1,2016
,46,TRR,1,2016
,62,TRR,1,2016
,42,TRR,1,2012
,50,TRR,1,2016
,66,TRR,1,2016
,26,TRR,1,2016
,26,TRR,1,2012
,26,SRK,2,2016
,46,SRK,2,2016
,42,SRK,2,2016
,58,SRK,2,2016
,40,SRK,2,2016
,58,SRK,2,2016
,31,SRK,2,2016
,32,SRK,2,2016
,45,SRK,3,2016
,30,PLS,6,2016
,48,PLS,6,2016
,54,PLS,6,2016
,53,PLS,6,2016
,61,PLS,6,2016
,46,PLS,6,2016
,53,PLS,6,2016
,45,SRK,5,2016
