id,t011_program,t313_wpt_fail,t301b_wpt_flow_rate_slow,t302_landowner_personality,t302a_rep_WSB_talkedto,t302b_rep_WSB_accepted_disp,t310_wpt_drinking_water,t303b_turbitube_100ntu,t303_turbidity_wet,t304_turbidity_dry,t305b_flow_how_many_months,avg_users,t311_wpt_pass,t008_country,t005_today
,Zomba 6,,,,1,1,1,,3,3,,10,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,18.5,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,22.33333,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,18,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,10.5,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,31,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,11,1,,15-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,24,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,17-Apr-15
,Zomba 6,,,,0,,1,,3,3,,54,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,35,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,68,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,35,0,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,16,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,41,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,41,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,97,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,95,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,95,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,21-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,60,1,,29-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,433.3333,1,,04may2015
,Zomba 6,,1,,1,1,1,,3,3,,42,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,200,1,,30-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,90,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,68,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,30,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,20.41667,1,,27-Apr-15
,Zomba 6,1,0,,,,,,,,,,,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,37.83333,1,,23-Aug-14
,Zomba 6,,,,1,1,1,,3,3,,110,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,55,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,26,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,56,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,23-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,23-Apr-15
,Zomba 6,,,,0,,1,,3,3,,55,1,,28-Apr-15
,Zomba 6,,,1,,,1,,3,3,,14,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46,1,,27-Apr-15
,Zomba 6,,,,0,,1,,3,3,,38,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,27-Apr-15
,Zomba 6,1,,1,,,1,,3,3,8,,,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,11,89.5,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,9,33.5,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,106.1667,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,25-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,12,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,21.66667,1,,23-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10,1,,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,90,1,,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,23-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,110,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,211.6667,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,140,1,,30-Apr-15
,Zomba 6,,,,1,1,1,1,,,,22,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,150,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,100,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,300,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,10,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,28-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,18,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,10,17,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,26,1,,01may2015
,Zomba 6,,,,0,,1,,3,3,,29,1,,01may2015
,Zomba 6,,,,0,,1,,3,3,,53,1,,28-Apr-15
,Zomba 6,,,,0,,1,,3,3,,40,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,12,44,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,20,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,45,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,30,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,120,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,43,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,111,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,26,1,,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,80,1,,30-Apr-15
,Zomba 6,,,1,,,1,,3,3,,12,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,23.33333,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,80,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,14,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,15,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,15,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,15,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,50,1,,02-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,16.66667,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,30,1,,01-Jan-13
,Zomba 6,,,,1,1,1,,3,3,,20,1,,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,15,1,,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,13,1,,27-Apr-15
,Zomba 6,,,1,,,1,,3,3,,12,1,,30-Apr-15
,Zomba 6,,,1,,,1,,3,3,,30,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,35,1,,29-Apr-15
,Zomba 6,1,0,,,,,,,,,,,,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,60,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,24,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,15,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,70,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,28.08333,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,28,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,15,1,,06may2015
,Zomba 6,,,,1,1,1,,3,3,,21.83333,1,,06may2015
,Zomba 6,,,,1,1,1,,3,3,,19.66667,1,,04may2015
,Zomba 6,,1,,1,1,1,,3,3,,22.5,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,29,1,,05may2015
,Zomba 6,,,,1,1,1,,3,3,,22.66667,1,,05may2015
,Zomba 6,,,,1,1,1,,3,3,,17,1,,05may2015
,Zomba 6,,,,1,1,1,,3,3,,27.5,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,35.33333,1,,04may2015
,Zomba 6,,1,,1,1,1,,3,3,,11.66667,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,27.33333,1,,05may2015
,Zomba 6,,,,1,1,1,,3,3,,17.91667,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,13.25,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,16.66667,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,250,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,42.91667,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,35.83333,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,91.66667,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,145.8333,1,,03may2015
,Zomba 6,,,,1,1,1,,3,3,,117.9167,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,47.91667,1,,03may2015
,Zomba 6,,,,1,1,1,,3,3,,89.66667,1,,02may2015
,Zomba 6,,,,0,,1,,3,3,,46.66667,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,38.33333,1,,03may2015
,Zomba 6,,,,1,1,1,,3,3,,146.6667,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,33.33333,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,26.66667,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,65,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,21-Apr-15
,Zomba 6,,,1,,,1,,3,3,,25.83333,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,58.33333,1,,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,18,1,,25-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,175,1,,25-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,71.25,1,,02may2015
,Zomba 6,,,1,,,1,,3,3,,12,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,25,1,,02may2015
,Zomba 6,,,,,,1,,3,3,,13,1,,02may2015
,Zomba 6,,,1,,,1,,3,3,,10.16667,1,,02may2015
,Zomba 6,,,1,,,1,,3,3,,12,1,,02may2015
,Zomba 6,,,,1,1,1,,3,3,,75,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,01may2015
,Zomba 6,,,1,,,1,,3,3,,13,1,,01may2015
,Zomba 6,,,,,,1,,3,3,,18,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,31,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,117,1,,30-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,50,1,,29-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,48,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,53,1,,30-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,120,1,,28-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,53.33333,1,,27-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,48,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,170,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,21.33333,1,,24-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25.33333,1,,24-Apr-15
,Zomba 6,,,,0,,1,,3,3,,76,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,59.5,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,30,1,,04may2015
,Zomba 6,,,,0,,1,,2,2,,50,1,,04may2015
,Zomba 6,1,0,,,,,,,,,,,,04may2015
,Zomba 6,,,,0,,1,,3,3,,35,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,28,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,50,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,72.08333,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,77.08333,1,,27-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,99,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,81,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,83,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,16,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,29.58333,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36.5,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,31,1,,30-Apr-15
,Zomba 6,,,,0,,1,,2,3,,12,1,,29-Apr-15
,Zomba 6,,1,,1,1,1,,2,3,9,25.5,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,110,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,41.25,1,,03may2015
,Zomba 6,,1,,1,1,1,,3,3,,51,1,,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,20,1,,04may2015
,Zomba 6,,,,0,,1,,3,3,,68,1,,01may2015
,Zomba 6,,,1,,,1,,3,3,,11,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,51,1,,29-Apr-15
,Zomba 6,,,,0,,1,,3,3,,40.5,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,58.75,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,66.66667,1,,22-Apr-15
,Zomba 6,,,,0,,1,,3,3,,19,1,,30-Apr-15
,Zomba 6,1,,,0,,1,,1,3,,,,,01may2015
,Zomba 6,,,,0,,1,,2,2,,26.66667,1,,30-Apr-15
,Zomba 6,1,,,0,,1,,1,2,,,,,01may2015
,Zomba 6,,,,0,,1,,2,3,,29.66667,1,,01may2015
,Zomba 6,1,,,0,,1,,1,3,,,,,30-Apr-15
,Zomba 6,1,,,0,,1,,1,3,,,,,30-Apr-15
,Zomba 6,,,1,,,1,,3,3,,20,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,12,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,34.66667,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,11.66667,1,,29-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10.66667,1,,01may2015
,Zomba 6,,,1,,,1,,3,3,,16.66667,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,30-Apr-15
,Zomba 6,,,1,,,1,,3,3,,10,1,,01may2015
,Zomba 6,,1,,1,1,1,,3,3,,45,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,45,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,80,1,,26-Apr-15
,Zomba 6,0,,,0,,1,,1,3,,,,,26-Apr-15
,Zomba 6,0,,,1,1,1,,3,3,8,,,,26-Apr-15
,Zomba 6,,,,0,,1,,3,3,,65,1,,29-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,22,1,,01may2015
,Zomba 6,,,1,,,1,,3,3,,48.75,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,36,1,,01may2015
,Zomba 6,,,,1,1,1,,3,3,,40,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,47.08333,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40.66667,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,56.66667,1,,04may2015
,Zomba 6,,,,1,1,1,,3,3,,20,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,17.91667,1,,26-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,28,1,,25-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,44,1,,30-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,10.16667,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,17.91667,1,,17-Apr-15
,Zomba 6,,,1,,,1,,3,3,,22,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,32.33333,1,,19-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,19-Apr-15
,Zomba 6,,,1,,,1,,3,3,,19.08333,1,,19-Apr-15
,Zomba 6,,,,0,,1,,3,3,,58.33333,1,,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,33,1,,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,60.33333,1,,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,15.75,1,,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,12,12,1,,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,67.5,1,,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,30,1,,18-Apr-15
,Zomba 6,,,,,,1,,3,3,12,12,1,,21-Apr-15
,Zomba 6,,,,0,,1,,3,3,,32,1,,18-Apr-15
,Zomba 6,,,,0,,1,,3,3,,16.16667,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,120,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,23,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,80,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,15-Apr-15
,Zomba 6,,,,0,,1,,3,3,,22,1,,15-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,68,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,70,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36286.67,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,55,1,,16-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,43,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30.5,1,,19-Apr-20
,Zomba 6,1,0,,,,,,,,,,,,19-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,10.5,1,,18-Apr-20
,Zomba 6,1,0,,,,,,,,,,,,18-Apr-20
,Zomba 6,,,1,,,1,,3,3,,21.66667,1,,18-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,35.75,1,,18-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,49.33333,1,,19-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,48.33333,1,,19-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,22.83333,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40.33333,1,,21-Apr-20
,Zomba 6,,,,1,1,1,,3,3,,20.66667,1,,22-Apr-15
,Zomba 6,0,1,,1,1,1,,1,1,,,,,20-Apr-15
,Zomba 6,0,,,1,1,1,,2,2,7,,,,21-Apr-15
,Zomba 6,,,1,,,1,,3,3,,49,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,43,1,,22-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,26,1,,22-Apr-15
,Zomba 6,,,,0,,1,,3,3,,21,1,,22-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,12,43,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,2,2,,15,1,,14-Apr-15
,Zomba 6,0,,,1,1,1,,1,1,,,,,22-Apr-15
,Zomba 6,,,,0,,1,,3,3,,47,1,,22-Apr-15
,Zomba 6,0,0,,,,,,,,,,,,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,17-Apr-15
,Zomba 6,,,1,,,1,,3,3,,20,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,37.5,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,25,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,18.75,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,14-Apr-15
,Zomba 6,,,1,,,1,,3,3,,13.75,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,35,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,62,1,,21-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,74,1,,22-Apr-14
,Zomba 6,,,1,,,1,,3,3,,10.58333,1,,23-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,56,1,,22-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,45,1,,22-Apr-14
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,60,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,36.66667,1,,20-Apr-15
,Zomba 6,,,1,,,1,,3,3,,33.33333,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,40,1,,21-Apr-15
,Zomba 6,,,1,,,1,,3,3,,33.33333,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50,1,,21-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,20,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,65.41667,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,52,1,,18-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,17,1,,16-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,22.5,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,22.33333,1,,18-Apr-15
,Zomba 6,,1,,1,1,1,,3,3,,12.08333,1,,14-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,32,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,55.25,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,58,1,,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,90,1,,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,218,1,,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,60,1,,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,40,1,,01-Jan-14
,Zomba 6,,,,1,1,1,,3,3,,20,1,,20-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,45,1,,18-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,30,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,55,1,,17-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,46.66667,1,,13-Apr-15
,Zomba 6,,,,1,1,1,,3,3,,50.83333,1,,17-Apr-15
